solution_id,global_position,booth_label,booth_id,job_index,job_id,feeder_index,part_id,topcoat
60,176,PB1,1,133,J000028,134,front_bumper_b,C_SAPPHIRE_BLUE
60,177,PB2,2,169,J000143,170,threshold_a,C_RUBY_RED
60,178,PB1,1,21,J000079,22,rear_bumper_a,C_SHINING_BLUE
60,179,PB2,2,168,J000142,169,threshold_a,C_RUBY_RED
60,180,PB1,1,72,J000025,73,front_bumper_a,C_POLAR_WHITE
60,181,PB2,2,36,J000037,37,front_bumper_c,C_OBSIDIAN_BLACK
60,182,PB1,1,77,J000068,78,front_bumper_f,C_POLAR_WHITE
61,0,PB2,2,122,J000149,123,threshold_a,C_POLAR_WHITE
61,1,PB1,1,99,J000086,100,rear_bumper_a,C_POLAR_WHITE
61,2,PB2,2,57,J000099,58,rear_bumper_c,C_OBSIDIAN_BLACK
61,3,PB1,1,145,J000059,146,front_bumper_e,C_DIAMOND_WHITE
61,4,PB2,2,61,J000103,62,rear_bumper_c,C_OBSIDIAN_BLACK
61,5,PB1,1,55,J000097,56,rear_bumper_c,C_OBSIDIAN_BLACK
61,6,PB2,2,56,J000098,57,rear_bumper_c,C_OBSIDIAN_BLACK
61,7,PB1,1,89,J000164,90,threshold_c,C_OBSIDIAN_BLACK
61,8,PB2,2,49,J000053,50,front_bumper_e,C_OBSIDIAN_BLACK
61,9,PB1,1,80,J000113,81,rear_bumper_f,C_OBSIDIAN_BLACK
61,10,PB2,2,70,J000023,71,front_bumper_a,C_POLAR_WHITE
61,11,PB1,1,53,J000095,54,rear_bumper_c,C_OBSIDIAN_BLACK
61,12,PB2,2,178,J000183,179,radar_bracket_e,C_DIAMOND_WHITE
61,13,PB2,2,153,J000117,154,rear_bumper_f,C_DIAMOND_WHITE
61,14,PB1,1,90,J000165,91,threshold_c,C_OBSIDIAN_BLACK
61,15,PB1,1,23,J000108,24,rear_bumper_f,C_SHINING_BLUE
61,16,PB2,2,101,J000088,102,rear_bumper_a,C_POLAR_WHITE
61,17,PB1,1,45,J000140,46,threshold_a,C_SHINING_BLUE
61,18,PB2,2,121,J000148,122,threshold_a,C_POLAR_WHITE
61,19,PB1,1,47,J000048,48,front_bumper_d,C_OBSIDIAN_BLACK
61,20,PB2,2,152,J000116,153,rear_bumper_f,C_DIAMOND_WHITE
61,21,PB1,1,127,J000168,128,threshold_d,C_POLAR_WHITE
61,22,PB2,2,64,J000017,65,front_bumper_a,C_POLAR_WHITE
61,23,PB1,1,106,J000129,107,shell_a,C_POLAR_WHITE
61,24,PB2,2,119,J000181,120,radar_bracket_d,C_MILAN_SILVER
61,25,PB1,1,131,J000178,132,radar_bracket_b,C_POLAR_WHITE
61,26,PB2,2,173,J000125,174,rear_bumper_g,C_DIAMOND_WHITE
61,27,PB1,1,44,J000139,45,threshold_a,C_SHINING_BLUE
61,28,PB1,1,154,J000118,155,rear_bumper_f,C_DIAMOND_WHITE
61,29,PB2,2,83,J000156,84,threshold_b,C_OBSIDIAN_BLACK
61,30,PB1,1,19,J000063,20,front_bumper_f,C_SHINING_BLUE
61,31,PB2,2,161,J000082,162,rear_bumper_a,C_RUBY_RED
61,32,PB2,2,138,J000128,139,shell_a,C_SAPPHIRE_BLUE
61,33,PB1,1,79,J000112,80,rear_bumper_f,C_OBSIDIAN_BLACK
61,34,PB2,2,112,J000076,113,front_bumper_g,C_MILAN_SILVER
61,35,PB1,1,76,J000067,77,front_bumper_f,C_POLAR_WHITE
61,36,PB2,2,95,J000071,96,front_bumper_f,C_POLAR_WHITE
61,37,PB1,1,144,J000058,145,front_bumper_e,C_DIAMOND_WHITE
61,38,PB2,2,117,J000153,118,threshold_a,C_MILAN_SILVER
61,39,PB1,1,73,J000029,74,front_bumper_b,C_POLAR_WHITE
61,40,PB2,2,86,J000159,87,threshold_b,C_OBSIDIAN_BLACK
61,41,PB1,1,68,J000021,69,front_bumper_a,C_POLAR_WHITE
61,42,PB2,2,159,J000052,160,front_bumper_e,C_RUBY_RED
61,43,PB1,1,28,J000006,29,middle_spoiler_a,C_OBSIDIAN_BLACK
61,44,PB2,2,163,J000084,164,rear_bumper_a,C_RUBY_RED
61,45,PB1,1,52,J000056,53,front_bumper_e,C_OBSIDIAN_BLACK
61,46,PB2,2,4,J000027,5,front_bumper_a,C_IRIDIUM_SILVER
61,47,PB1,1,20,J000064,21,front_bumper_f,C_SHINING_BLUE
61,48,PB2,2,85,J000158,86,threshold_b,C_OBSIDIAN_BLACK
61,49,PB1,1,111,J000057,112,front_bumper_e,C_MILAN_SILVER
61,50,PB2,2,158,J000123,159,rear_bumper_g,C_DIAMOND_WHITE
61,51,PB1,1,104,J000091,105,rear_bumper_a,C_POLAR_WHITE
61,52,PB2,2,172,J000124,173,rear_bumper_g,C_DIAMOND_WHITE
61,53,PB1,1,134,J000032,135,front_bumper_c,C_SAPPHIRE_BLUE
61,54,PB2,2,140,J000145,141,threshold_a,C_SAPPHIRE_BLUE
61,55,PB1,1,12,J000005,13,middle_spoiler_a,C_SHINING_BLUE
61,56,PB2,2,182,J000182,183,radar_bracket_e,C_DENIM_BLUE
61,57,PB1,1,35,J000036,36,front_bumper_c,C_OBSIDIAN_BLACK
61,58,PB2,2,3,J000004,4,upper_grille_b,C_IRIDIUM_SILVER
61,59,PB1,1,7,J000106,8,rear_bumper_d,C_IRIDIUM_SILVER
61,60,PB2,2,176,J000163,177,threshold_b,C_DIAMOND_WHITE
61,61,PB1,1,46,J000047,47,front_bumper_d,C_OBSIDIAN_BLACK
61,62,PB2,2,139,J000133,140,rim_decoration_a,C_SAPPHIRE_BLUE
61,63,PB1,1,11,J000175,12,threshold_trim_a,C_IRIDIUM_SILVER
61,64,PB2,2,162,J000083,163,rear_bumper_a,C_RUBY_RED
61,65,PB1,1,98,J000074,99,front_bumper_f,C_POLAR_WHITE
61,66,PB2,2,97,J000073,98,front_bumper_f,C_POLAR_WHITE
61,67,PB1,1,115,J000120,116,rear_bumper_g,C_MILAN_SILVER
61,68,PB2,2,124,J000151,125,threshold_a,C_POLAR_WHITE
61,69,PB1,1,15,J000012,16,front_bumper_a,C_SHINING_BLUE
61,70,PB2,2,170,J000144,171,threshold_a,C_RUBY_RED
61,71,PB1,1,180,J000130,181,shell_a,C_DENIM_BLUE
61,72,PB2,2,60,J000102,61,rear_bumper_c,C_OBSIDIAN_BLACK
61,73,PB1,1,36,J000037,37,front_bumper_c,C_OBSIDIAN_BLACK
61,74,PB2,2,71,J000024,72,front_bumper_a,C_POLAR_WHITE
61,75,PB1,1,40,J000043,41,front_bumper_d,C_OBSIDIAN_BLACK
61,76,PB2,2,125,J000152,126,threshold_a,C_POLAR_WHITE
61,77,PB1,1,78,J000105,79,rear_bumper_d,C_OBSIDIAN_BLACK
61,78,PB2,2,41,J000044,42,front_bumper_d,C_OBSIDIAN_BLACK
61,79,PB1,1,171,J000176,172,radar_bracket_a,C_RUBY_RED
61,80,PB1,1,24,J000109,25,rear_bumper_f,C_SHINING_BLUE
61,81,PB2,2,175,J000162,176,threshold_b,C_DIAMOND_WHITE
61,82,PB2,2,156,J000121,157,rear_bumper_g,C_DIAMOND_WHITE
61,83,PB1,1,6,J000092,7,rear_bumper_a,C_IRIDIUM_SILVER
61,84,PB2,2,177,J000179,178,radar_bracket_c,C_DIAMOND_WHITE
61,85,PB1,1,113,J000093,114,rear_bumper_b,C_MILAN_SILVER
61,86,PB2,2,174,J000137,175,rim_decoration_b,C_DIAMOND_WHITE
61,87,PB1,1,105,J000107,106,rear_bumper_e,C_POLAR_WHITE
61,88,PB2,2,91,J000166,92,threshold_c,C_OBSIDIAN_BLACK
61,89,PB2,2,118,J000172,119,threshold_e,C_MILAN_SILVER
61,90,PB1,1,142,J000155,143,threshold_b,C_SAPPHIRE_BLUE
61,91,PB1,1,166,J000127,167,shell_a,C_RUBY_RED
61,92,PB2,2,63,J000008,64,middle_spoiler_a,C_POLAR_WHITE
61,93,PB1,1,27,J000138,28,threshold_a,C_SHINING_BLUE
61,94,PB2,2,18,J000051,19,front_bumper_e,C_SHINING_BLUE
61,95,PB1,1,31,J000016,32,front_bumper_a,C_OBSIDIAN_BLACK
61,96,PB2,2,8,J000154,9,threshold_a,C_IRIDIUM_SILVER
61,97,PB1,1,103,J000090,104,rear_bumper_a,C_POLAR_WHITE
61,98,PB2,2,37,J000040,38,front_bumper_d,C_OBSIDIAN_BLACK
61,99,PB1,1,66,J000019,67,front_bumper_a,C_POLAR_WHITE
61,100,PB2,2,164,J000110,165,rear_bumper_f,C_RUBY_RED
61,101,PB1,1,135,J000039,136,front_bumper_d,C_SAPPHIRE_BLUE
61,102,PB2,2,160,J000081,161,rear_bumper_a,C_RUBY_RED
61,103,PB1,1,155,J000119,156,rear_bumper_f,C_DIAMOND_WHITE
61,104,PB2,2,88,J000161,89,threshold_b,C_OBSIDIAN_BLACK
61,105,PB1,1,148,J000062,149,front_bumper_e,C_DIAMOND_WHITE
61,106,PB2,2,107,J000134,108,rim_decoration_a,C_POLAR_WHITE
61,107,PB1,1,30,J000015,31,front_bumper_a,C_OBSIDIAN_BLACK
61,108,PB2,2,26,J000132,27,rim_decoration_a,C_SHINING_BLUE
61,109,PB1,1,116,J000131,117,shell_a,C_MILAN_SILVER
61,110,PB2,2,22,J000080,23,rear_bumper_a,C_SHINING_BLUE
61,111,PB1,1,50,J000054,51,front_bumper_e,C_OBSIDIAN_BLACK
61,112,PB2,2,58,J000100,59,rear_bumper_c,C_OBSIDIAN_BLACK
61,113,PB1,1,75,J000066,76,front_bumper_f,C_POLAR_WHITE
61,114,PB2,2,179,J000075,180,front_bumper_g,C_UNIVERSE_BLACK
61,115,PB1,1,126,J000167,127,threshold_d,C_POLAR_WHITE
61,116,PB2,2,0,J000001,1,upper_grille_a,C_IRIDIUM_SILVER
61,117,PB1,1,74,J000065,75,front_bumper_f,C_POLAR_WHITE
61,118,PB2,2,181,J000136,182,rim_decoration_b,C_DENIM_BLUE
61,119,PB1,1,13,J000010,14,front_bumper_a,C_SHINING_BLUE
61,120,PB2,2,167,J000141,168,threshold_a,C_RUBY_RED
61,121,PB1,1,34,J000035,35,front_bumper_c,C_OBSIDIAN_BLACK
61,122,PB2,2,165,J000111,166,rear_bumper_f,C_RUBY_RED
61,123,PB1,1,141,J000177,142,radar_bracket_b,C_SAPPHIRE_BLUE
61,124,PB1,1,143,J000038,144,front_bumper_c,C_DIAMOND_WHITE
61,125,PB2,2,84,J000157,85,threshold_b,C_OBSIDIAN_BLACK
61,126,PB2,2,48,J000049,49,front_bumper_d,C_OBSIDIAN_BLACK
61,127,PB1,1,29,J000014,30,front_bumper_a,C_OBSIDIAN_BLACK
61,128,PB2,2,128,J000169,129,threshold_d,C_POLAR_WHITE
61,129,PB1,1,147,J000061,148,front_bumper_e,C_DIAMOND_WHITE
61,130,PB2,2,157,J000122,158,rear_bumper_g,C_DIAMOND_WHITE
61,131,PB1,1,1,J000002,2,upper_grille_a,C_IRIDIUM_SILVER
61,132,PB2,2,62,J000007,63,middle_spoiler_a,C_POLAR_WHITE
61,133,PB1,1,136,J000085,137,rear_bumper_a,C_SAPPHIRE_BLUE
61,134,PB2,2,25,J000126,26,shell_a,C_SHINING_BLUE
61,135,PB1,1,114,J000115,115,rear_bumper_f,C_MILAN_SILVER
61,136,PB2,2,5,J000030,6,front_bumper_b,C_IRIDIUM_SILVER
61,137,PB1,1,130,J000171,131,threshold_d,C_POLAR_WHITE
61,138,PB2,2,109,J000009,110,middle_spoiler_a,C_MILAN_SILVER
61,139,PB1,1,14,J000011,15,front_bumper_a,C_SHINING_BLUE
61,140,PB2,2,39,J000042,40,front_bumper_d,C_OBSIDIAN_BLACK
61,141,PB1,1,43,J000046,44,front_bumper_d,C_OBSIDIAN_BLACK
61,142,PB2,2,93,J000069,94,front_bumper_f,C_POLAR_WHITE
61,143,PB1,1,146,J000060,147,front_bumper_e,C_DIAMOND_WHITE
61,144,PB2,2,59,J000101,60,rear_bumper_c,C_OBSIDIAN_BLACK
61,145,PB1,1,110,J000026,111,front_bumper_a,C_MILAN_SILVER
61,146,PB2,2,129,J000170,130,threshold_d,C_POLAR_WHITE
61,147,PB1,1,132,J000013,133,front_bumper_a,C_SAPPHIRE_BLUE
61,148,PB2,2,149,J000077,150,front_bumper_g,C_DIAMOND_WHITE
61,149,PB1,1,169,J000143,170,threshold_a,C_RUBY_RED
61,150,PB2,2,42,J000045,43,front_bumper_d,C_OBSIDIAN_BLACK
61,151,PB1,1,16,J000031,17,front_bumper_c,C_SHINING_BLUE
61,152,PB2,2,120,J000147,121,threshold_a,C_POLAR_WHITE
61,153,PB1,1,17,J000050,18,front_bumper_e,C_SHINING_BLUE
61,154,PB2,2,137,J000094,138,rear_bumper_c,C_SAPPHIRE_BLUE
61,155,PB1,1,21,J000079,22,rear_bumper_a,C_SHINING_BLUE
61,156,PB2,2,9,J000173,10,threshold_trim_a,C_IRIDIUM_SILVER
61,157,PB1,1,2,J000003,3,upper_grille_b,C_IRIDIUM_SILVER
61,158,PB2,2,96,J000072,97,front_bumper_f,C_POLAR_WHITE
61,159,PB1,1,168,J000142,169,threshold_a,C_RUBY_RED
61,160,PB2,2,151,J000104,152,rear_bumper_c,C_DIAMOND_WHITE
61,161,PB1,1,54,J000096,55,rear_bumper_c,C_OBSIDIAN_BLACK
61,162,PB2,2,123,J000150,124,threshold_a,C_POLAR_WHITE
61,163,PB1,1,82,J000146,83,threshold_a,C_OBSIDIAN_BLACK
61,164,PB2,2,102,J000089,103,rear_bumper_a,C_POLAR_WHITE
61,165,PB1,1,81,J000114,82,rear_bumper_f,C_OBSIDIAN_BLACK
61,166,PB2,2,69,J000022,70,front_bumper_a,C_POLAR_WHITE
61,167,PB1,1,51,J000055,52,front_bumper_e,C_OBSIDIAN_BLACK
61,168,PB2,2,94,J000070,95,front_bumper_f,C_POLAR_WHITE
61,169,PB1,1,133,J000028,134,front_bumper_b,C_SAPPHIRE_BLUE
61,170,PB2,2,10,J000174,11,threshold_trim_a,C_IRIDIUM_SILVER
61,171,PB1,1,32,J000033,33,front_bumper_c,C_OBSIDIAN_BLACK
61,172,PB2,2,108,J000135,109,rim_decoration_a,C_POLAR_WHITE
61,173,PB1,1,72,J000025,73,front_bumper_a,C_POLAR_WHITE
61,174,PB2,2,87,J000160,88,threshold_b,C_OBSIDIAN_BLACK
61,175,PB1,1,77,J000068,78,front_bumper_f,C_POLAR_WHITE
61,176,PB2,2,150,J000078,151,front_bumper_g,C_DIAMOND_WHITE
61,177,PB1,1,65,J000018,66,front_bumper_a,C_POLAR_WHITE
61,178,PB2,2,33,J000034,34,front_bumper_c,C_OBSIDIAN_BLACK
61,179,PB1,1,100,J000087,101,rear_bumper_a,C_POLAR_WHITE
61,180,PB2,2,38,J000041,39,front_bumper_d,C_OBSIDIAN_BLACK
61,181,PB1,1,67,J000020,68,front_bumper_a,C_POLAR_WHITE
61,182,PB2,2,92,J000180,93,radar_bracket_d,C_OBSIDIAN_BLACK
62,0,PB2,2,122,J000149,123,threshold_a,C_POLAR_WHITE
62,1,PB1,1,99,J000086,100,rear_bumper_a,C_POLAR_WHITE
62,2,PB2,2,57,J000099,58,rear_bumper_c,C_OBSIDIAN_BLACK
62,3,PB1,1,145,J000059,146,front_bumper_e,C_DIAMOND_WHITE
62,4,PB2,2,61,J000103,62,rear_bumper_c,C_OBSIDIAN_BLACK
62,5,PB1,1,55,J000097,56,rear_bumper_c,C_OBSIDIAN_BLACK
62,6,PB2,2,56,J000098,57,rear_bumper_c,C_OBSIDIAN_BLACK
62,7,PB1,1,89,J000164,90,threshold_c,C_OBSIDIAN_BLACK
62,8,PB2,2,49,J000053,50,front_bumper_e,C_OBSIDIAN_BLACK
62,9,PB1,1,80,J000113,81,rear_bumper_f,C_OBSIDIAN_BLACK
62,10,PB2,2,70,J000023,71,front_bumper_a,C_POLAR_WHITE
62,11,PB1,1,53,J000095,54,rear_bumper_c,C_OBSIDIAN_BLACK
62,12,PB2,2,178,J000183,179,radar_bracket_e,C_DIAMOND_WHITE
62,13,PB2,2,153,J000117,154,rear_bumper_f,C_DIAMOND_WHITE
62,14,PB1,1,90,J000165,91,threshold_c,C_OBSIDIAN_BLACK
62,15,PB1,1,23,J000108,24,rear_bumper_f,C_SHINING_BLUE
62,16,PB2,2,101,J000088,102,rear_bumper_a,C_POLAR_WHITE
62,17,PB1,1,45,J000140,46,threshold_a,C_SHINING_BLUE
62,18,PB2,2,121,J000148,122,threshold_a,C_POLAR_WHITE
62,19,PB1,1,47,J000048,48,front_bumper_d,C_OBSIDIAN_BLACK
62,20,PB2,2,152,J000116,153,rear_bumper_f,C_DIAMOND_WHITE
62,21,PB1,1,127,J000168,128,threshold_d,C_POLAR_WHITE
62,22,PB2,2,64,J000017,65,front_bumper_a,C_POLAR_WHITE
62,23,PB1,1,106,J000129,107,shell_a,C_POLAR_WHITE
62,24,PB2,2,119,J000181,120,radar_bracket_d,C_MILAN_SILVER
62,25,PB1,1,131,J000178,132,radar_bracket_b,C_POLAR_WHITE
62,26,PB2,2,173,J000125,174,rear_bumper_g,C_DIAMOND_WHITE
62,27,PB1,1,44,J000139,45,threshold_a,C_SHINING_BLUE
62,28,PB1,1,154,J000118,155,rear_bumper_f,C_DIAMOND_WHITE
62,29,PB2,2,83,J000156,84,threshold_b,C_OBSIDIAN_BLACK
62,30,PB1,1,19,J000063,20,front_bumper_f,C_SHINING_BLUE
62,31,PB2,2,161,J000082,162,rear_bumper_a,C_RUBY_RED
62,32,PB2,2,138,J000128,139,shell_a,C_SAPPHIRE_BLUE
62,33,PB1,1,79,J000112,80,rear_bumper_f,C_OBSIDIAN_BLACK
62,34,PB2,2,112,J000076,113,front_bumper_g,C_MILAN_SILVER
62,35,PB1,1,76,J000067,77,front_bumper_f,C_POLAR_WHITE
62,36,PB2,2,95,J000071,96,front_bumper_f,C_POLAR_WHITE
62,37,PB1,1,144,J000058,145,front_bumper_e,C_DIAMOND_WHITE
62,38,PB2,2,117,J000153,118,threshold_a,C_MILAN_SILVER
62,39,PB1,1,73,J000029,74,front_bumper_b,C_POLAR_WHITE
62,40,PB2,2,86,J000159,87,threshold_b,C_OBSIDIAN_BLACK
62,41,PB1,1,68,J000021,69,front_bumper_a,C_POLAR_WHITE
62,42,PB2,2,159,J000052,160,front_bumper_e,C_RUBY_RED
62,43,PB1,1,28,J000006,29,middle_spoiler_a,C_OBSIDIAN_BLACK
62,44,PB2,2,163,J000084,164,rear_bumper_a,C_RUBY_RED
62,45,PB1,1,52,J000056,53,front_bumper_e,C_OBSIDIAN_BLACK
62,46,PB2,2,4,J000027,5,front_bumper_a,C_IRIDIUM_SILVER
62,47,PB1,1,20,J000064,21,front_bumper_f,C_SHINING_BLUE
62,48,PB2,2,85,J000158,86,threshold_b,C_OBSIDIAN_BLACK
62,49,PB1,1,111,J000057,112,front_bumper_e,C_MILAN_SILVER
62,50,PB2,2,158,J000123,159,rear_bumper_g,C_DIAMOND_WHITE
62,51,PB1,1,104,J000091,105,rear_bumper_a,C_POLAR_WHITE
62,52,PB2,2,172,J000124,173,rear_bumper_g,C_DIAMOND_WHITE
62,53,PB1,1,134,J000032,135,front_bumper_c,C_SAPPHIRE_BLUE
62,54,PB2,2,140,J000145,141,threshold_a,C_SAPPHIRE_BLUE
62,55,PB1,1,12,J000005,13,middle_spoiler_a,C_SHINING_BLUE
62,56,PB2,2,182,J000182,183,radar_bracket_e,C_DENIM_BLUE
62,57,PB1,1,35,J000036,36,front_bumper_c,C_OBSIDIAN_BLACK
62,58,PB2,2,3,J000004,4,upper_grille_b,C_IRIDIUM_SILVER
62,59,PB1,1,7,J000106,8,rear_bumper_d,C_IRIDIUM_SILVER
62,60,PB2,2,176,J000163,177,threshold_b,C_DIAMOND_WHITE
62,61,PB1,1,46,J000047,47,front_bumper_d,C_OBSIDIAN_BLACK
62,62,PB2,2,139,J000133,140,rim_decoration_a,C_SAPPHIRE_BLUE
62,63,PB1,1,11,J000175,12,threshold_trim_a,C_IRIDIUM_SILVER
62,64,PB2,2,162,J000083,163,rear_bumper_a,C_RUBY_RED
62,65,PB1,1,98,J000074,99,front_bumper_f,C_POLAR_WHITE
62,66,PB2,2,97,J000073,98,front_bumper_f,C_POLAR_WHITE
62,67,PB1,1,115,J000120,116,rear_bumper_g,C_MILAN_SILVER
62,68,PB2,2,124,J000151,125,threshold_a,C_POLAR_WHITE
62,69,PB1,1,15,J000012,16,front_bumper_a,C_SHINING_BLUE
62,70,PB2,2,170,J000144,171,threshold_a,C_RUBY_RED
62,71,PB1,1,180,J000130,181,shell_a,C_DENIM_BLUE
62,72,PB2,2,60,J000102,61,rear_bumper_c,C_OBSIDIAN_BLACK
62,73,PB1,1,36,J000037,37,front_bumper_c,C_OBSIDIAN_BLACK
62,74,PB2,2,71,J000024,72,front_bumper_a,C_POLAR_WHITE
62,75,PB1,1,40,J000043,41,front_bumper_d,C_OBSIDIAN_BLACK
62,76,PB2,2,125,J000152,126,threshold_a,C_POLAR_WHITE
62,77,PB1,1,78,J000105,79,rear_bumper_d,C_OBSIDIAN_BLACK
62,78,PB2,2,41,J000044,42,front_bumper_d,C_OBSIDIAN_BLACK
62,79,PB1,1,171,J000176,172,radar_bracket_a,C_RUBY_RED
62,80,PB1,1,24,J000109,25,rear_bumper_f,C_SHINING_BLUE
62,81,PB2,2,175,J000162,176,threshold_b,C_DIAMOND_WHITE
62,82,PB2,2,156,J000121,157,rear_bumper_g,C_DIAMOND_WHITE
62,83,PB1,1,6,J000092,7,rear_bumper_a,C_IRIDIUM_SILVER
62,84,PB2,2,177,J000179,178,radar_bracket_c,C_DIAMOND_WHITE
62,85,PB1,1,113,J000093,114,rear_bumper_b,C_MILAN_SILVER
62,86,PB2,2,174,J000137,175,rim_decoration_b,C_DIAMOND_WHITE
62,87,PB1,1,105,J000107,106,rear_bumper_e,C_POLAR_WHITE
62,88,PB2,2,91,J000166,92,threshold_c,C_OBSIDIAN_BLACK
62,89,PB2,2,118,J000172,119,threshold_e,C_MILAN_SILVER
62,90,PB1,1,142,J000155,143,threshold_b,C_SAPPHIRE_BLUE
62,91,PB1,1,166,J000127,167,shell_a,C_RUBY_RED
62,92,PB2,2,63,J000008,64,middle_spoiler_a,C_POLAR_WHITE
62,93,PB1,1,27,J000138,28,threshold_a,C_SHINING_BLUE
62,94,PB2,2,18,J000051,19,front_bumper_e,C_SHINING_BLUE
62,95,PB1,1,31,J000016,32,front_bumper_a,C_OBSIDIAN_BLACK
62,96,PB2,2,8,J000154,9,threshold_a,C_IRIDIUM_SILVER
62,97,PB1,1,103,J000090,104,rear_bumper_a,C_POLAR_WHITE
62,98,PB2,2,37,J000040,38,front_bumper_d,C_OBSIDIAN_BLACK
62,99,PB1,1,66,J000019,67,front_bumper_a,C_POLAR_WHITE
62,100,PB2,2,164,J000110,165,rear_bumper_f,C_RUBY_RED
62,101,PB1,1,135,J000039,136,front_bumper_d,C_SAPPHIRE_BLUE
62,102,PB2,2,160,J000081,161,rear_bumper_a,C_RUBY_RED
62,103,PB1,1,155,J000119,156,rear_bumper_f,C_DIAMOND_WHITE
62,104,PB2,2,88,J000161,89,threshold_b,C_OBSIDIAN_BLACK
62,105,PB1,1,148,J000062,149,front_bumper_e,C_DIAMOND_WHITE
62,106,PB2,2,107,J000134,108,rim_decoration_a,C_POLAR_WHITE
62,107,PB1,1,30,J000015,31,front_bumper_a,C_OBSIDIAN_BLACK
62,108,PB2,2,26,J000132,27,rim_decoration_a,C_SHINING_BLUE
62,109,PB1,1,116,J000131,117,shell_a,C_MILAN_SILVER
62,110,PB2,2,22,J000080,23,rear_bumper_a,C_SHINING_BLUE
62,111,PB1,1,50,J000054,51,front_bumper_e,C_OBSIDIAN_BLACK
62,112,PB2,2,58,J000100,59,rear_bumper_c,C_OBSIDIAN_BLACK
62,113,PB1,1,75,J000066,76,front_bumper_f,C_POLAR_WHITE
62,114,PB2,2,179,J000075,180,front_bumper_g,C_UNIVERSE_BLACK
62,115,PB1,1,126,J000167,127,threshold_d,C_POLAR_WHITE
62,116,PB2,2,0,J000001,1,upper_grille_a,C_IRIDIUM_SILVER
62,117,PB1,1,74,J000065,75,front_bumper_f,C_POLAR_WHITE
62,118,PB2,2,181,J000136,182,rim_decoration_b,C_DENIM_BLUE
62,119,PB1,1,13,J000010,14,front_bumper_a,C_SHINING_BLUE
62,120,PB2,2,167,J000141,168,threshold_a,C_RUBY_RED
62,121,PB1,1,34,J000035,35,front_bumper_c,C_OBSIDIAN_BLACK
62,122,PB2,2,165,J000111,166,rear_bumper_f,C_RUBY_RED
62,123,PB1,1,141,J000177,142,radar_bracket_b,C_SAPPHIRE_BLUE
62,124,PB1,1,143,J000038,144,front_bumper_c,C_DIAMOND_WHITE
62,125,PB2,2,84,J000157,85,threshold_b,C_OBSIDIAN_BLACK
62,126,PB2,2,48,J000049,49,front_bumper_d,C_OBSIDIAN_BLACK
62,127,PB1,1,29,J000014,30,front_bumper_a,C_OBSIDIAN_BLACK
62,128,PB2,2,128,J000169,129,threshold_d,C_POLAR_WHITE
62,129,PB1,1,147,J000061,148,front_bumper_e,C_DIAMOND_WHITE
62,130,PB2,2,157,J000122,158,rear_bumper_g,C_DIAMOND_WHITE
62,131,PB1,1,1,J000002,2,upper_grille_a,C_IRIDIUM_SILVER
62,132,PB2,2,62,J000007,63,middle_spoiler_a,C_POLAR_WHITE
62,133,PB1,1,136,J000085,137,rear_bumper_a,C_SAPPHIRE_BLUE
62,134,PB2,2,25,J000126,26,shell_a,C_SHINING_BLUE
62,135,PB1,1,114,J000115,115,rear_bumper_f,C_MILAN_SILVER
62,136,PB2,2,5,J000030,6,front_bumper_b,C_IRIDIUM_SILVER
62,137,PB1,1,130,J000171,131,threshold_d,C_POLAR_WHITE
62,138,PB2,2,109,J000009,110,middle_spoiler_a,C_MILAN_SILVER
62,139,PB1,1,14,J000011,15,front_bumper_a,C_SHINING_BLUE
62,140,PB2,2,39,J000042,40,front_bumper_d,C_OBSIDIAN_BLACK
62,141,PB1,1,43,J000046,44,front_bumper_d,C_OBSIDIAN_BLACK
62,142,PB2,2,93,J000069,94,front_bumper_f,C_POLAR_WHITE
62,143,PB1,1,146,J000060,147,front_bumper_e,C_DIAMOND_WHITE
62,144,PB2,2,59,J000101,60,rear_bumper_c,C_OBSIDIAN_BLACK
62,145,PB1,1,110,J000026,111,front_bumper_a,C_MILAN_SILVER
62,146,PB2,2,129,J000170,130,threshold_d,C_POLAR_WHITE
62,147,PB1,1,132,J000013,133,front_bumper_a,C_SAPPHIRE_BLUE
62,148,PB2,2,149,J000077,150,front_bumper_g,C_DIAMOND_WHITE
62,149,PB1,1,169,J000143,170,threshold_a,C_RUBY_RED
62,150,PB2,2,42,J000045,43,front_bumper_d,C_OBSIDIAN_BLACK
62,151,PB1,1,16,J000031,17,front_bumper_c,C_SHINING_BLUE
62,152,PB2,2,120,J000147,121,threshold_a,C_POLAR_WHITE
62,153,PB1,1,17,J000050,18,front_bumper_e,C_SHINING_BLUE
62,154,PB2,2,137,J000094,138,rear_bumper_c,C_SAPPHIRE_BLUE
62,155,PB1,1,21,J000079,22,rear_bumper_a,C_SHINING_BLUE
62,156,PB2,2,9,J000173,10,threshold_trim_a,C_IRIDIUM_SILVER
62,157,PB1,1,2,J000003,3,upper_grille_b,C_IRIDIUM_SILVER
62,158,PB2,2,96,J000072,97,front_bumper_f,C_POLAR_WHITE
62,159,PB1,1,168,J000142,169,threshold_a,C_RUBY_RED
62,160,PB2,2,151,J000104,152,rear_bumper_c,C_DIAMOND_WHITE
62,161,PB1,1,54,J000096,55,rear_bumper_c,C_OBSIDIAN_BLACK
62,162,PB2,2,123,J000150,124,threshold_a,C_POLAR_WHITE
